2.100000000000000000e+01 8.661065021431098785e+02 5.843031879859133734e-03 1.310371530761952463e-04 1.298443328048266565e+00
2.200000000000000000e+01 8.791325432706233869e+02 6.889085297045052271e-03 1.436232664468917349e-04 1.363349834015734841e+00
2.300000000000000000e+01 8.922209437320374263e+02 8.075748538213443212e-03 1.567983119829100588e-04 1.432001583214953078e+00
2.400000000000000000e+01 9.056915409693216361e+02 9.400664654343148657e-03 1.705638086439972628e-04 1.501752529726780638e+00
2.500000000000000000e+01 9.196782664735454773e+02 1.086892293083530081e-02 1.849212094892027322e-04 1.564989968822370958e+00
2.600000000000000000e+01 9.336913755842347200e+02 1.249003610822269246e-02 1.998718912969055955e-04 1.625009623032428685e+00
2.700000000000000000e+01 9.481413712059141972e+02 1.425913267904409948e-02 2.154171453889765209e-04 1.680750843439580144e+00
2.800000000000000000e+01 9.628602977010491486e+02 1.615630831146982332e-02 2.315581691129466361e-04 1.725600286954765306e+00
2.900000000000000000e+01 9.777717320555861988e+02 1.821463507534914344e-02 2.482960587017990191e-04 1.764328154017358985e+00
3.000000000000000000e+01 9.930729124322349435e+02 2.047224557623638155e-02 2.656318023370361704e-04 1.790345337214252375e+00
3.100000000000000000e+01 1.008159098127149946e+03 2.292540206181007539e-02 2.835662745413386259e-04 1.814228277882183216e+00
3.200000000000000000e+01 1.023835282607949807e+03 2.558906611028419209e-02 3.021002321465582948e-04 1.830848239824469870e+00
3.300000000000000000e+01 1.039569890101337251e+03 2.842743282584652212e-02 3.212343108195333001e-04 1.839476235621049671e+00
3.400000000000000000e+01 1.055339439599385059e+03 3.147177033521315892e-02 3.409690226629096292e-04 1.842334335820838387e+00
3.500000000000000000e+01 1.071726049879788889e+03 3.473515916427594857e-02 3.613047550063671134e-04 1.832075256920330908e+00
3.600000000000000000e+01 1.087829641090473388e+03 3.824631497427935511e-02 3.822417704165398779e-04 1.820286603539039261e+00
3.700000000000000000e+01 1.104171499930284199e+03 4.200541153655398818e-02 4.037802084405852266e-04 1.799934776839944073e+00
3.800000000000000000e+01 1.120855014051855505e+03 4.597789396180105431e-02 4.259200872620406801e-04 1.771316521616834061e+00
3.900000000000000000e+01 1.137787662773101374e+03 5.016621412622020854e-02 4.486613077752302074e-04 1.733064572103774292e+00
4.000000000000000000e+01 1.154896661313179720e+03 5.458469368358950108e-02 4.720036572441938839e-04 1.682374287555225889e+00
4.100000000000000000e+01 1.172101900103185471e+03 5.924681741904583299e-02 4.959468162078316126e-04 1.617350687495751727e+00
4.200000000000000000e+01 1.189405392754948707e+03 6.416220429979641038e-02 5.204903630511754659e-04 1.539670473545613927e+00
4.300000000000000000e+01 1.206816684642029713e+03 6.933933928776034317e-02 5.456337827917295607e-04 1.451504020711805065e+00
4.400000000000000000e+01 1.224382463598571803e+03 7.478455257485193408e-02 5.713764758764685063e-04 1.353417216009549451e+00
4.500000000000000000e+01 1.242164274769633948e+03 8.050135103785424628e-02 5.977177654434901637e-04 1.245671419810749025e+00
4.600000000000000000e+01 1.260126195024855406e+03 8.649050558239734787e-02 6.246569088957468771e-04 1.128690096312773727e+00
4.700000000000000000e+01 1.278250985771358955e+03 9.275358164435569541e-02 6.521931066244390091e-04 1.001687930316217834e+00
4.800000000000000000e+01 1.296513080110970122e+03 9.928547168491415331e-02 6.803255148131795698e-04 8.635588671917521220e-01
4.900000000000000000e+01 1.314901767992836767e+03 1.060803248323465148e-01 7.090532553211915598e-04 7.132711705575601746e-01
5.000000000000000000e+01 1.333473194537690460e+03 1.131434322600601838e-01 7.383754276696525036e-04 5.499320484016421151e-01
5.100000000000000000e+01 1.352287060653176468e+03 1.204809654961361276e-01 7.682911225826105596e-04 3.730236813949495689e-01
5.200000000000000000e+01 1.371291008640863311e+03 1.280981618866412486e-01 7.987994315486349282e-04 1.833259883121919065e-01
5.300000000000000000e+01 1.390413951276549597e+03 1.359966821728206821e-01 8.298994604035044281e-04 -1.826657890307489471e-02
5.400000000000000000e+01 1.409636799285634197e+03 1.441789295494392831e-01 8.615903412898085574e-04 -2.317187001753871489e-01
5.500000000000000000e+01 1.428955319464556851e+03 1.526487925314006788e-01 8.938712445810385486e-04 -4.573646600144391505e-01
5.600000000000000000e+01 1.448481443042742285e+03 1.614030752615095710e-01 9.267413905517925352e-04 -6.960983058727104877e-01
5.700000000000000000e+01 1.468316346706117429e+03 1.704369874390714579e-01 9.602000605313558900e-04 -9.484869644879651007e-01
5.800000000000000000e+01 1.488417379082423622e+03 1.797475684879412394e-01 9.942466080400543492e-04 -1.214337064366471042e+00
5.900000000000000000e+01 1.508697317605687658e+03 1.893326004696010423e-01 1.028880469317520639e-03 -1.493167531457117114e+00
6.000000000000000000e+01 1.529135793671099236e+03 1.991824369435010456e-01 1.064101172003567661e-03 -1.784081280024579996e+00
6.100000000000000000e+01 1.549739820545557905e+03 2.092889270235432642e-01 1.099908347338934876e-03 -2.086326022176817840e+00
6.200000000000000000e+01 1.570514517492280902e+03 2.196499024183223014e-01 1.136301734756035896e-03 -2.400085291697644063e+00
6.300000000000000000e+01 1.591477528794016280e+03 2.302654333279333110e-01 1.173281191960828286e-03 -2.725791420007119381e+00
6.400000000000000000e+01 1.612631640539900218e+03 2.411348471657480119e-01 1.210846701083742941e-03 -3.063869291873149603e+00
6.500000000000000000e+01 1.634001922327898455e+03 2.522596999535688944e-01 1.248998375169565198e-03 -3.414803202088891876e+00
6.600000000000000000e+01 1.655625406363265029e+03 2.636344799259168203e-01 1.287736462262248707e-03 -3.779038029141392308e+00
6.700000000000000000e+01 1.677482983088930951e+03 2.752521458016473632e-01 1.327061350780190307e-03 -4.156021629967065145e+00
6.800000000000000000e+01 1.699537792116032051e+03 2.871023028078734107e-01 1.366973571415684577e-03 -4.544947026189825934e+00
6.900000000000000000e+01 1.721745543087674832e+03 2.991767850200811041e-01 1.407473800951813568e-03 -4.945036942351960896e+00
7.000000000000000000e+01 1.744076800741339412e+03 3.114681697570861885e-01 1.448562862622923423e-03 -5.355707231222529785e+00
7.100000000000000000e+01 1.766509797774751632e+03 3.239716492552487948e-01 1.490241726785031685e-03 -5.776695085998754031e+00
7.200000000000000000e+01 1.789157440412798451e+03 3.366832172118890409e-01 1.532511510667058409e-03 -6.208852232960249573e+00
7.300000000000000000e+01 1.812132874573515892e+03 3.495977682007491150e-01 1.575373476851047068e-03 -6.653091749779791009e+00
7.400000000000000000e+01 1.835445247830858534e+03 3.627042547908748693e-01 1.618829031425171074e-03 -7.109257029258208682e+00
7.500000000000000000e+01 1.859096278037163074e+03 3.759908874619034558e-01 1.662879720095209943e-03 -7.576857187608938560e+00
7.600000000000000000e+01 1.883041598579269930e+03 3.894438935025537063e-01 1.707527227163615309e-03 -8.055328695352777402e+00
7.700000000000000000e+01 1.907156505850475014e+03 4.030534504334865598e-01 1.752773367995624646e-03 -8.543282598283138185e+00
7.800000000000000000e+01 1.931426207319464311e+03 4.168084955614209108e-01 1.798620086024710699e-03 -9.040349267191670535e+00
7.900000000000000000e+01 1.955895336255179700e+03 4.306987100535984991e-01 1.845069447096972255e-03 -9.546456212462180346e+00
